,User,text,Date,Compound,Positive,Negative,Neutral,Tweets Ago
251,@CNN,"Hollyanne Milley, the wife of Joint Chiefs of Staff Chairman Mark Milley, came to the rescue during a Veterans Day… https://t.co/HobmLxJPz5",Fri Nov 13 22:05:02 +0000 2020,0.5106,0.142,0.858,0.0,3
252,@CNN,"The Miami Marlins have hired Kim Ng to be the team's new general manager, making her the first woman GM and first A… https://t.co/ZVLCfWOxEQ",Fri Nov 13 22:00:00 +0000 2020,0.0,0.0,1.0,0.0,3
253,@CNN,"New York City's public school system, the nation's largest, could shut down all classrooms as early as Monday in th… https://t.co/7o3vDxLMtn",Fri Nov 13 21:57:19 +0000 2020,0.0,0.0,1.0,0.0,3
254,@CNN,The Trump administration official in charge of helping states secure their elections has ramped up his efforts to r… https://t.co/9sGS1xHuN9,Fri Nov 13 21:51:23 +0000 2020,0.5574,0.204,0.796,0.0,3
255,@CNN,"Wall Street rallied into the close on Friday, finishing the day sharply higher as investors shrugged off worries ov… https://t.co/icZ72eXLaz",Fri Nov 13 21:30:40 +0000 2020,-0.4215,0.0,0.872,0.128,3
256,@CNN,"This week, there will be some not so familiar sights in the sky: several planets that make up our solar system will… https://t.co/D0IfCPMoGo",Fri Nov 13 21:12:46 +0000 2020,0.0,0.0,1.0,0.0,3
257,@CNN,"""There's no secret to what Supreme Court Justice Samuel Alito wants for the law in America. He said it out loud Thu… https://t.co/h1azjRiCSM",Fri Nov 13 20:57:17 +0000 2020,0.7003,0.24,0.685,0.075,3
258,@CNN,A senior federal election security official who was appointed by President Trump has blasted the President's false… https://t.co/DRZFhjUtyy,Fri Nov 13 20:30:38 +0000 2020,0.34,0.124,0.876,0.0,3
259,@CNN,"On Thursday, more than 150,000 Covid-19 cases were reported in a single day in the US for the first time. 
https://t.co/PyuoqFIRNh",Fri Nov 13 20:10:02 +0000 2020,0.0,0.0,1.0,0.0,3
260,@CNN,"A defiant Nancy Pelosi said she doesn't take responsibility for suffering losses in House races last week, while di… https://t.co/C8nBLddaFB",Fri Nov 13 20:07:10 +0000 2020,-0.7717,0.0,0.688,0.312,3
261,@CNN,"Due to the planet's warming climate, hurricanes are maintaining their strength after landfall for much longer, and… https://t.co/CfOqHLFlnl",Fri Nov 13 20:05:06 +0000 2020,0.5859,0.231,0.769,0.0,3
262,@CNN,Hollywood actor Emma Roberts has become the first pregnant woman to grace the cover of Cosmopolitan magazine… https://t.co/3sX3Gu1an3,Fri Nov 13 20:00:19 +0000 2020,0.4215,0.141,0.859,0.0,3
263,@CNN,"The world watched as California and the Amazon went up in flames this year, but the largest tropical wetland on ear… https://t.co/TunuE8hEMf",Fri Nov 13 19:55:06 +0000 2020,0.09,0.06,0.94,0.0,3
264,@CNN,"Friday is World Kindness Day. Here are 25 ways to be kind to yourself, your family and community, and the planet to… https://t.co/2MN4sUqDMA",Fri Nov 13 19:50:04 +0000 2020,0.7506,0.234,0.766,0.0,3
265,@CNN,"""It is time that we move on. It's time that we heal, it's time that we support our President-elect."" This is what C… https://t.co/muMxc3eL9z",Fri Nov 13 19:45:08 +0000 2020,0.4019,0.105,0.895,0.0,3
266,@CNN,New Japanese theme park attraction lets guests zipline into Godzilla's mouth https://t.co/XPcs3lVZnf https://t.co/dYdWl2ba7V,Fri Nov 13 19:40:08 +0000 2020,0.4588,0.2,0.8,0.0,3
267,@CNN,"CNN PROJECTION: President-elect Joe Biden wins Georgia, flipping the traditionally red state, and Donald Trump wins… https://t.co/YPmy5G1TzP",Fri Nov 13 19:38:42 +0000 2020,0.5719,0.188,0.812,0.0,3
268,@CNN,"Taking breaths every few words, a nurse struggled to record a video for his family hours before he died of Covid-19… https://t.co/EOoiQWLONC",Fri Nov 13 19:35:05 +0000 2020,-0.7184,0.0,0.769,0.231,3
269,@CNN,China has offered its congratulations to United States President-elect Joe Biden and his running mate Kamala Harris… https://t.co/IE5ZYFOYOi,Fri Nov 13 19:30:13 +0000 2020,0.7717,0.295,0.705,0.0,3
270,@CNN,"CNN PROJECTION: President-elect Joe Biden wins Georgia, flipping the traditionally red state, and Donald Trump wins… https://t.co/t0q8qvKjUz",Fri Nov 13 19:27:13 +0000 2020,0.5719,0.188,0.812,0.0,3
271,@CNN,A law firm representing President Trump's campaign in a controversial and long-shot attempt to block Pennsylvania's… https://t.co/rZSeGznj3l,Fri Nov 13 19:25:03 +0000 2020,-0.5719,0.0,0.761,0.239,3
272,@CNN,Former President Barack Obama directly confronts the racist politics of President Donald Trump in his upcoming memo… https://t.co/QHo2SELP3A,Fri Nov 13 19:20:06 +0000 2020,-0.7096,0.0,0.731,0.269,3
273,@CNN,President Donald Trump had predicted that the media would stop talking about the Covid-19 pandemic the day after th… https://t.co/RGDJJTC3Ql,Fri Nov 13 19:15:05 +0000 2020,-0.296,0.0,0.896,0.104,3
274,@CNN,"""It's tempting to say that President Donald Trump's loss of Arizona is the revenge of the late US Sen. John McCain,… https://t.co/V5bt1PyWUV",Fri Nov 13 19:10:09 +0000 2020,-0.6908,0.0,0.778,0.222,3
275,@CNN,"Italy reports 40,000 new Covid-19 cases in 24 hours, the largest daily increase since the pandemic started. https://t.co/SqaXT2jsHZ",Fri Nov 13 19:05:05 +0000 2020,0.3182,0.119,0.881,0.0,3
276,@CNN,"“In my 20 years as a journalist, I’ve experienced crises and devastation around the world first-hand,""… https://t.co/UVg20pO4CR",Fri Nov 13 19:00:18 +0000 2020,-0.4215,0.0,0.851,0.149,3
277,@CNN,"A Michigan state judge has rejected an attempt to block the certification of Joe Biden's win in Detroit, which help… https://t.co/GBdoLvlhrt",Fri Nov 13 18:54:39 +0000 2020,-0.34,0.136,0.643,0.221,3
278,@CNN,"JUST IN: Amid the UK’s grave second wave of Covid-19 and its final act of Brexit, British Prime Minister Boris John… https://t.co/qCdOmCFT5k",Fri Nov 13 18:40:03 +0000 2020,-0.3818,0.0,0.89,0.11,3
279,@CNN,JUST IN: Lawyers for the Trump campaign have dropped a lawsuit seeking a review of all ballots cast in Arizona on E… https://t.co/7Os66LqVo2,Fri Nov 13 18:20:04 +0000 2020,-0.2263,0.0,0.921,0.079,3
280,@CNN,TikTok has been granted a two-week extension to persuade US officials that its proposed deal with Oracle and Walmar… https://t.co/QoRPcvQ08g,Fri Nov 13 18:15:08 +0000 2020,0.25,0.095,0.905,0.0,3
281,@CNN,Several dozen Secret Service officers have either tested positive for coronavirus or are self-isolating after close… https://t.co/lDkMVpS4mu,Fri Nov 13 18:10:09 +0000 2020,0.5574,0.184,0.816,0.0,3
282,@CNN,"A human error that briefly led to incorrect election results in a Michigan county has spiraled into a sprawling, ba… https://t.co/w99bkoszzR",Fri Nov 13 18:03:31 +0000 2020,-0.4019,0.0,0.881,0.119,3
283,@CNN,"In October, doctors told a Utah woman that her 56-year-old mom wouldn't survive Covid-19. Minutes later, she found… https://t.co/wqiySXHBIo",Fri Nov 13 17:24:03 +0000 2020,0.0,0.0,1.0,0.0,3
284,@CNN,"""It is time that we move on. It's time that we heal, it's time that we support our President-elect."" This is what C… https://t.co/ExWFp9uVTb",Fri Nov 13 16:42:39 +0000 2020,0.4019,0.105,0.895,0.0,3
285,@CNN,Clerics conducting Jewish and Muslim burials during the pandemic have been forced to reconcile emergency measures w… https://t.co/71LuS3Vkj3,Fri Nov 13 16:32:42 +0000 2020,-0.6808,0.0,0.741,0.259,3
286,@CNN,"“We all know that Donald Trump is a long way from honest Abe, but make no mistake — disinformation is dangerous, it… https://t.co/Cv6zVvfuna",Fri Nov 13 16:23:23 +0000 2020,-0.1144,0.163,0.693,0.144,3
287,@CNN,"Some US schools will shut down as Covid-19 surges. Europe closed restaurants and bars instead.

Here's how those de… https://t.co/3picxAY46k",Fri Nov 13 15:45:09 +0000 2020,0.0,0.0,1.0,0.0,3
288,@CNN,"""I'm just gonna be the best that I can be at whatever age I am,"" Dolly Parton told Oprah Winfrey, who asked the leg… https://t.co/KDvNFalzPp",Fri Nov 13 15:30:05 +0000 2020,0.6369,0.149,0.851,0.0,3
289,@CNN,"Nursing homes and assisted living centers are holding memorials for people who've died from Covid-19, having chapla… https://t.co/hENEA4JDQU",Fri Nov 13 15:24:43 +0000 2020,-0.5574,0.0,0.825,0.175,3
290,@CNN,"RT @NewDay: ""My kids don't get their grandma. My mom will never see my kids get married.""

As Covid-19 surges in Utah, the governor issued…",Fri Nov 13 15:21:49 +0000 2020,0.0,0.0,1.0,0.0,3
291,@CNN,"Whether you are superstitious or not, you can't escape the chatter circling the spookiest calendar date. https://t.co/cklOluowTt",Fri Nov 13 15:10:06 +0000 2020,0.0985,0.08,0.92,0.0,3
292,@CNN,A law firm representing President Trump's campaign in a controversial and long-shot attempt to block Pennsylvania's… https://t.co/ep2rG2LwlR,Fri Nov 13 15:03:07 +0000 2020,-0.5719,0.0,0.761,0.239,3
293,@CNN,No one in the Obama administration was more central to the efforts to revive the economy than Joe Biden. While that… https://t.co/9hFQF1hvPH,Fri Nov 13 14:56:47 +0000 2020,0.0516,0.098,0.813,0.089,3
294,@CNN,"RT @NewDay: 2020 has been a hard year but there have been moments of joy, says @andersoncooper as he shares a video of his son Wyatt. https…",Fri Nov 13 14:15:55 +0000 2020,0.8316,0.241,0.723,0.036,3
295,@CNN,"From the fight for social justice to the battle against Covid-19, people around the world came together in moments… https://t.co/YOUu62hYST",Fri Nov 13 14:15:00 +0000 2020,-0.2023,0.133,0.664,0.203,3
296,@CNN,Hollywood actor Emma Roberts has become the first pregnant woman to grace the cover of Cosmopolitan magazine… https://t.co/rN8E5DMsJx,Fri Nov 13 14:00:06 +0000 2020,0.4215,0.141,0.859,0.0,3
297,@CNN,"Faced with a lag in the transition process, Joe Biden's team is working around the hurdles President Trump has crea… https://t.co/avnJAwdlGP",Fri Nov 13 13:45:06 +0000 2020,-0.34,0.0,0.893,0.107,3
298,@CNN,"Friday is World Kindness Day. Here are 25 ways to be kind to yourself, your family and community, and the planet to… https://t.co/ZWuY8Bx5rF",Fri Nov 13 13:32:07 +0000 2020,0.7506,0.234,0.766,0.0,3
299,@CNN,There's a renewed push to get Chad Wolf confirmed as Homeland Security secretary — a position in which he's been se… https://t.co/U9XgXfedUF,Fri Nov 13 13:17:27 +0000 2020,0.34,0.103,0.897,0.0,3
300,@FoxNews,"Crowds of President Trump supporters are gathering in Washington, D.C., for demonstrations.
https://t.co/CFjfqxKZI2",Sat Nov 14 16:33:21 +0000 2020,0.4404,0.195,0.805,0.0,4
301,@FoxNews,"As violent crime surges across the nation of 126 million, activists are asking if it's time to loosen firearms rest… https://t.co/xZI0YrXkML",Sat Nov 14 15:58:46 +0000 2020,-0.8126,0.0,0.72,0.28,4
302,@FoxNews,"The U.S. Army announced the deaths of five soldiers who were part of peacekeeping operations.
https://t.co/DlXdpHE8Y7",Sat Nov 14 14:05:27 +0000 2020,0.4588,0.167,0.833,0.0,4
303,@FoxNews,"Acting Defense Secretary Christopher Miller shared his first message with U.S. troops.
https://t.co/1AXg2Lujlw",Sat Nov 14 12:29:26 +0000 2020,0.4404,0.262,0.738,0.0,4
304,@FoxNews,"Miami Republicans flipped seats in two South Florida congressional districts.
https://t.co/1GgMBnmJW2",Sat Nov 14 11:55:12 +0000 2020,0.0,0.0,1.0,0.0,4
305,@FoxNews,Pelosi scraps in-person dinner with new Democrat members of Congress after photo sparks backlash during COVID https://t.co/P3UvklVoR3,Sat Nov 14 02:27:02 +0000 2020,0.0,0.0,1.0,0.0,4
306,@FoxNews,RT @FoxBusiness: Wegmans joins Costco in dropping coconut milk after monkey abuse complaints https://t.co/rzT8iPLbG5,Sat Nov 14 01:00:10 +0000 2020,-0.7845,0.0,0.635,0.365,4
307,@FoxNews,"RT @FoxBusiness: Fueled by coronavirus pandemic, home prices surge across US https://t.co/Onwyo8Vjqp",Sat Nov 14 01:00:01 +0000 2020,0.0,0.0,1.0,0.0,4
308,@FoxNews,Pelosi gets backlash for planned dinner for Democrats as COVID cases rise https://t.co/P3UvklVoR3,Sat Nov 14 00:58:29 +0000 2020,0.0,0.0,1.0,0.0,4
309,@FoxNews,Geraldo details conversation with Trump about election results https://t.co/us8KjrO8nF,Sat Nov 14 00:26:39 +0000 2020,0.0,0.0,1.0,0.0,4
310,@FoxNews,Biden HUD secretary frontrunner praised top communist as her 'mentor' https://t.co/4dWPsXQpTA,Fri Nov 13 23:31:12 +0000 2020,0.6124,0.357,0.643,0.0,4
311,@FoxNews,Chicago mayor defends appearing at large Biden celebration days before issuing Thanksgiving lockdown https://t.co/eGrEsoBb5B,Fri Nov 13 22:57:48 +0000 2020,0.0,0.0,1.0,0.0,4
312,@FoxNews,Trump calls out Cuomo on stunting vaccine distribution during Rose Garden speech https://t.co/EFmsSk9OpR,Fri Nov 13 22:52:08 +0000 2020,0.0,0.0,1.0,0.0,4
313,@FoxNews,Calif. Gov. Newsom attended party last week as state prepares for Thanksgiving limitations: Report https://t.co/AS8AJUwZi9,Fri Nov 13 22:29:40 +0000 2020,0.4019,0.162,0.838,0.0,4
314,@FoxNews,Trump projected to win this additional state after prolonged post-Election Day vote count https://t.co/nYtdzB0X9L,Fri Nov 13 21:01:24 +0000 2020,0.5859,0.226,0.774,0.0,4
315,@FoxNews,New York GOP congresswoman-elect reveals interest in forming House anti-socialist 'Squad' https://t.co/1WNKzPBHj0,Fri Nov 13 20:50:30 +0000 2020,0.4588,0.214,0.786,0.0,4
316,@FoxNews,Biden's picks for transition team the latest sign of a radically different approach to immigration https://t.co/hriZO8n2xT,Fri Nov 13 20:46:11 +0000 2020,0.0,0.0,1.0,0.0,4
317,@FoxNews,"Ga. Democratic Senate hopeful Warnock hits back against Loeffler campaign attacks in new ads of his own
https://t.co/uFWmU9VFjt",Fri Nov 13 18:33:35 +0000 2020,0.1027,0.149,0.721,0.131,4
318,@FoxNews,"Louisville police accused of concealing records on officer abuse of Explorer Scouts
https://t.co/0wvYdHVx1Q",Fri Nov 13 17:25:57 +0000 2020,-0.7506,0.0,0.632,0.368,4
319,@FoxNews,"Serious injuries reported in explosion at Connecticut VA hospital
https://t.co/eLB0unsBwF",Fri Nov 13 15:54:21 +0000 2020,-0.0772,0.0,0.874,0.126,4
320,@FoxNews,"Arkansas suspect who fatally shot police officer captured in Mississippi: officials
https://t.co/Ob36IyJAsk",Fri Nov 13 15:53:58 +0000 2020,-0.7506,0.0,0.61,0.39,4
321,@FoxNews,"'We need to stop being so reactionary': AOC fires back at teen when asked about defunding police
https://t.co/UEdagK9szn",Fri Nov 13 14:32:35 +0000 2020,-0.296,0.0,0.885,0.115,4
322,@FoxNews,"Georgia begins hand recount amid GOP infighting in state
https://t.co/mjMnR7wLNN",Fri Nov 13 13:49:39 +0000 2020,0.4939,0.262,0.738,0.0,4
323,@FoxNews,"Bernie Sanders blasts 'corporate Democrats' for attacking progressive policies
https://t.co/DLZDaMFPua",Fri Nov 13 13:42:45 +0000 2020,-0.4588,0.0,0.75,0.25,4
324,@FoxNews,"RT @FoxBusiness: Biden could alter Big Tech's Section 230 protections, reinstate 'net neutrality' https://t.co/tZY39BiDfU",Fri Nov 13 12:57:31 +0000 2020,0.0,0.0,1.0,0.0,4
325,@FoxNews,"House Minority Leader McCarthy: When given choice between socialism and freedom, voters spoke up
https://t.co/VRoc1YxyjN",Fri Nov 13 12:57:19 +0000 2020,0.6369,0.231,0.769,0.0,4
326,@FoxNews,"Supreme Court justice raises alarm over growing intolerance, acceptance of restrictions on liberty
https://t.co/WnjV91Q3Tx",Fri Nov 13 12:16:32 +0000 2020,0.9136,0.592,0.314,0.094,4
327,@FoxNews,AOC hits Joe Manchin with a stone-cold death stare after moderate Dem opposes 'crazy socialist agenda' https://t.co/g2pgVIcg53,Fri Nov 13 02:18:20 +0000 2020,-0.743,0.0,0.704,0.296,4
328,@FoxNews,NY Times reporter tweets profane coronavirus message https://t.co/K5jQ17kVbZ,Fri Nov 13 02:16:56 +0000 2020,0.0,0.0,1.0,0.0,4
329,@FoxNews,Senate Republican re-election arm touts ‘major investments’ in Georgia runoffs https://t.co/408w1j0MVO,Fri Nov 13 02:14:57 +0000 2020,-0.0258,0.0,0.901,0.099,4
330,@FoxNews,Biden cabinet favorite vouched for domestic abuser's character -- then he murdered his ex-wife https://t.co/zVbHaV1a2h,Thu Nov 12 23:24:49 +0000 2020,-0.34,0.147,0.637,0.216,4
331,@FoxNews,"Obama says 'jury's still out' on whether American democracy can work in presidential memoir
https://t.co/9v8hfbNTdp",Thu Nov 12 23:23:14 +0000 2020,0.0,0.0,1.0,0.0,4
332,@FoxNews,DOJ finds ‘poor judgment’ but no misconduct by Alexander Acosta in Jeffrey Epstein sex trafficking case https://t.co/kpqiZYHDQ0,Thu Nov 12 21:50:41 +0000 2020,-0.4215,0.0,0.851,0.149,4
333,@FoxNews,RT @FoxBusiness: 2020 Christmas shipping deadlines: Here's when you need to mail gifts https://t.co/MpsVaMCvvw,Thu Nov 12 21:35:20 +0000 2020,0.0,0.0,1.0,0.0,4
334,@FoxNews,"RT @FoxBusiness: Bitcoin reaches $16K, highest level since 2018 https://t.co/KOSnNfeYEa",Thu Nov 12 21:34:55 +0000 2020,0.0516,0.118,0.882,0.0,4
335,@FoxNews,Judge dismisses Trump campaign’s libel lawsuit against CNN after court finds no malice https://t.co/zHgfDpsq6E,Thu Nov 12 21:34:05 +0000 2020,-0.4767,0.0,0.745,0.255,4
336,@FoxNews,"Twitter remains 'vigilant' in protecting 'integrity' of election conversation, flags 300K tweets as misleading https://t.co/CxClX9O6gy",Thu Nov 12 21:31:43 +0000 2020,0.1531,0.226,0.632,0.142,4
337,@FoxNews,Nikki Haley warns of Bernie Sanders as next Senate budget chair if Dems win Georgia races https://t.co/dyOFaiHMSh,Thu Nov 12 21:26:44 +0000 2020,0.5267,0.188,0.743,0.069,4
338,@FoxNews,"Judge: Pa. secretary of state overstepped authority by changing election identification deadline
https://t.co/U0UgHVIiKw",Thu Nov 12 18:35:28 +0000 2020,0.0772,0.098,0.902,0.0,4
339,@FoxNews,"Senior State official: Expect a steady stream of sanctions on Iran through end of the administration
https://t.co/GZRX88Dxmu",Thu Nov 12 18:15:19 +0000 2020,0.0,0.0,1.0,0.0,4
340,@FoxNews,"Children's doctor suspected in 'racially motivated' attack on Southern University student-athlete arrested
https://t.co/nx45am31Q4",Thu Nov 12 18:02:56 +0000 2020,-0.6249,0.149,0.448,0.403,4
341,@FoxNews,"Graham to counter 'tsunami of liberal money' by donating $1M to help Georgia Senate candidates
https://t.co/XHtLpRqIPf",Thu Nov 12 17:12:58 +0000 2020,0.4019,0.153,0.847,0.0,4
342,@FoxNews,"LA 'defund' police budget cuts force department to dissolve sexual assault unit that investigated Weinstein
https://t.co/Az5afVev8v",Thu Nov 12 16:59:08 +0000 2020,-0.7184,0.0,0.7,0.3,4
343,@FoxNews,"Republicans hope to put Chuck Schumer in spotlight amid Georgia runoffs and battle for Senate control
https://t.co/TmqJm1K9OB",Thu Nov 12 16:33:26 +0000 2020,0.0772,0.141,0.732,0.127,4
344,@FoxNews,"Suzanne Morphew case: Colorado authorities renew call for info on missing mom 6 months after disappearance
https://t.co/ryqgtyQmPo",Thu Nov 12 16:06:00 +0000 2020,-0.296,0.0,0.879,0.121,4
345,@FoxNews,"Top Democrats jockeying for Biden Cabinet posts see hopes shrink after lackluster election results
https://t.co/e4YZ02b79m",Thu Nov 12 15:47:25 +0000 2020,0.5574,0.261,0.739,0.0,4
346,@FoxNews,"5 American troops killed in military helicopter crash off Egypt's Sinai Peninsula
https://t.co/LGg8y93La4",Thu Nov 12 14:50:26 +0000 2020,-0.802,0.0,0.604,0.396,4
347,@FoxNews,"'Disgusting': GOP campaign demands answers as allegations against Democratic Ga. Senate candidate resurface
https://t.co/SQuMnWQCZD",Thu Nov 12 14:13:11 +0000 2020,-0.5267,0.0,0.793,0.207,4
348,@FoxNews,"RT @FoxBusiness: JUST IN: Another 709,000 Americans filed for jobless aid last week https://t.co/Hi3777vxJ4",Thu Nov 12 14:12:09 +0000 2020,0.0,0.0,1.0,0.0,4
349,@FoxNews,"Tropical Storm Eta makes landfall in Florida, man dies after being electrocuted in standing water
https://t.co/CP0bYI9bDf",Thu Nov 12 13:44:01 +0000 2020,0.0,0.0,1.0,0.0,4
350,@FoxNews,"Ronald Klain, Biden's new chief of staff, raises eyebrows with 2014 tweet saying elections are 'rigged'
https://t.co/l5MiUlMkJe",Thu Nov 12 13:16:36 +0000 2020,-0.3612,0.0,0.865,0.135,4
351,@FoxNews,"Jennifer Kesse disappearance: Newly released police photos suggest violent struggle
https://t.co/BS3p3UulcP",Thu Nov 12 12:09:00 +0000 2020,-0.7351,0.0,0.592,0.408,4
352,@FoxNews,"Portland attacker Marquise Love sentenced to nearly two years in protest beating
https://t.co/uPt1m8YcIC",Thu Nov 12 11:45:32 +0000 2020,-0.5574,0.191,0.364,0.445,4
353,@FoxNews,"CMA Awards 2020 kicks off with star-studded tribute to Charlie Daniels

https://t.co/q67gzVbKLq",Thu Nov 12 02:28:11 +0000 2020,0.4588,0.214,0.786,0.0,4
354,@FoxNews,"With backing from Trump, RNC chair McDaniel expected to run for another term

https://t.co/Od8rifIduu",Thu Nov 12 02:27:23 +0000 2020,0.0258,0.078,0.922,0.0,4
355,@FoxNews,"Biden selects Ronald Klain as White House chief of staff

https://t.co/XpuyKZac0L",Thu Nov 12 01:33:42 +0000 2020,0.0,0.0,1.0,0.0,4
356,@FoxNews,"MSNBC's Hayes hits Trump for not pushing 'virtual' Thanksgiving after cheering crowds celebrating Biden

https://t.co/yJzHlgaCu4",Thu Nov 12 00:06:41 +0000 2020,0.7906,0.35,0.65,0.0,4
357,@FoxNews,"Minneapolis police, city officials clash over need for funding for outside forces

https://t.co/rN0P0VE65y",Wed Nov 11 23:48:29 +0000 2020,0.0,0.0,1.0,0.0,4
358,@FoxNews,"BLM co-founder sends message to Biden: 'We want something for our vote'

https://t.co/AXL1oAq60b",Wed Nov 11 21:48:45 +0000 2020,0.0772,0.098,0.902,0.0,4
359,@FoxNews,"Arizona judge denies Trump team request to seal evidence in vote-counting suit

https://t.co/nf89TitBtL",Wed Nov 11 21:26:55 +0000 2020,-0.4215,0.0,0.811,0.189,4
360,@FoxNews,"Biden wants mask mandate in every state to fight coronavirus — but these governors won't commit

https://t.co/VWF2mAuWJs",Wed Nov 11 21:25:27 +0000 2020,-0.4822,0.0,0.784,0.216,4
361,@FoxNews,"Democrats' infighting over 'defund the police' movement heats up as AOC, 'Squad' refuse to back down

https://t.co/Y26vWghKBV",Wed Nov 11 21:24:55 +0000 2020,-0.296,0.0,0.879,0.121,4
362,@FoxNews,"BREAKING: Cuomo cracks down on bars, gyms, restaurants as coronavirus cases climb again

https://t.co/auERdedllN",Wed Nov 11 19:47:14 +0000 2020,0.0,0.0,1.0,0.0,4
363,@FoxNews,"Biden pulls from former Bernie Sanders, Elizabeth Warren staffers to fill out transition team

https://t.co/bbIJByw9SX",Wed Nov 11 19:46:37 +0000 2020,0.0,0.0,1.0,0.0,4
364,@FoxNews,"First Navy Columbia-class nuclear-armed missile sub to arrive in 2027
https://t.co/e6aQYkdRAN",Wed Nov 11 18:49:32 +0000 2020,0.0,0.0,1.0,0.0,4
365,@FoxNews,"Republicans take aim at ‘extreme’ Warnock in Georgia Senate runoff showdown
https://t.co/SwPFxEOmxU",Wed Nov 11 18:15:03 +0000 2020,0.0,0.0,1.0,0.0,4
366,@FoxNews,"GOP one win away from Senate majority after Republican wins reelection in Alaska, Democrats fail to expand map
https://t.co/btgmZJvguX",Wed Nov 11 17:26:22 +0000 2020,0.743,0.346,0.53,0.124,4
367,@FoxNews,"Georgia to manually recount every ballot as Biden leads by 14K votes
https://t.co/Wf2NfLiEnS",Wed Nov 11 17:13:57 +0000 2020,0.0,0.0,1.0,0.0,4
368,@FoxNews,"Pope Francis vows to end sexual abuse after McCarrick report
https://t.co/jIBz352nLc",Wed Nov 11 15:51:11 +0000 2020,-0.6369,0.0,0.704,0.296,4
369,@FoxNews,"Trump rips pre-election Wisconsin poll showing him down 17 points as 'suppression'
https://t.co/JxmSfcGKTX",Wed Nov 11 15:16:46 +0000 2020,0.0,0.0,1.0,0.0,4
370,@FoxNews,"Female veterans pose as pin-ups to help raise money for American heroes
https://t.co/ikNhhKBLma",Wed Nov 11 14:04:39 +0000 2020,0.7184,0.353,0.647,0.0,4
371,@FoxNews,"Biden lawyer accuses Trump of trying to 'interfere with the inevitable' as transition awaits GSA funds
https://t.co/irMw113dRI",Wed Nov 11 13:16:38 +0000 2020,-0.2732,0.07,0.802,0.128,4
372,@FoxNews,"NASA has certified Elon Musk's SpaceX to carry astronauts, ending its reliance on Russia
https://t.co/dxbQzxKSeI",Wed Nov 11 13:16:26 +0000 2020,0.0,0.0,1.0,0.0,4
373,@FoxNews,RT @FoxBusiness: Pfizer CEO unloads $5.6M of stock as coronavirus vaccine hopes send shares soaring https://t.co/HiPsRXXHsm,Wed Nov 11 13:16:04 +0000 2020,0.6124,0.263,0.737,0.0,4
374,@FoxNews,"Who will Biden's cabinet picks be? Here are some leading contenders
https://t.co/FTOzsqghoM",Wed Nov 11 12:15:48 +0000 2020,0.0,0.0,1.0,0.0,4
375,@FoxNews,"James Carville says 'woke' people need to take 'nap' after down-ballot Dem losses
https://t.co/MaaRsmCfRd",Wed Nov 11 10:48:18 +0000 2020,-0.4019,0.0,0.828,0.172,4
376,@FoxNews,"GOP-bashing, softball questions take center stage at Biden's first presser as president-elect https://t.co/qeQDdnAWb4",Wed Nov 11 02:20:55 +0000 2020,0.0,0.0,1.0,0.0,4
377,@FoxNews,RT @FoxBusiness: Shaq shaves $3 million off asking price for Florida home — check out the gorgeous photos https://t.co/L7pIVj53eA,Wed Nov 11 01:50:48 +0000 2020,0.6124,0.182,0.818,0.0,4
378,@FoxNews,"RT @FoxBusiness: Amazon’s Ring recalls 350,000 video doorbells https://t.co/e07zGs6tGp",Wed Nov 11 01:50:33 +0000 2020,0.0,0.0,1.0,0.0,4
379,@FoxNews,Sunny Hostin sides with AOC's blacklist: Trump officials 'need to be held accountable' https://t.co/SFY4dm6dqb,Wed Nov 11 01:49:55 +0000 2020,0.4215,0.177,0.823,0.0,4
380,@FoxNews,Biden coronavirus adviser wants US to distribute vaccine globally before it's available to all Americans https://t.co/FYXTDKO2zw,Wed Nov 11 01:47:29 +0000 2020,0.0,0.0,1.0,0.0,4
381,@FoxNews,"Biden transition hangs in limbo, awaiting GSA certification https://t.co/P6cOerA6ga",Wed Nov 11 01:45:57 +0000 2020,0.0,0.0,1.0,0.0,4
382,@FoxNews,Thom Tillis victory marks another polling failure in 2020 elections https://t.co/6WcmE9973S,Wed Nov 11 01:44:23 +0000 2020,-0.5106,0.0,0.752,0.248,4
383,@FoxNews,Ted Cruz accuses McCabe of being leak behind James Comey and Clinton Foundation probe in fiery exchange https://t.co/AYJLGhsqzg,Wed Nov 11 00:35:01 +0000 2020,-0.7351,0.0,0.676,0.324,4
384,@FoxNews,Biden coronavirus adviser wants US to distribute vaccine globally before it's available to all Americans https://t.co/rRX8TTk2H2,Wed Nov 11 00:33:48 +0000 2020,0.0,0.0,1.0,0.0,4
385,@FoxNews,McConnell blasts Dems for accepting Biden win after questioning validity of 2016 election https://t.co/19tPHDBmVX,Tue Nov 10 22:53:34 +0000 2020,0.7184,0.34,0.585,0.074,4
386,@FoxNews,"AOC's new 'Squad' members want to defund police, much more https://t.co/PN7sB21BEk",Tue Nov 10 22:52:37 +0000 2020,0.0772,0.115,0.885,0.0,4
387,@FoxNews,Cal Cunningham concedes to Thom Tillis in North Carolina Senate race https://t.co/QkcqEYQjca,Tue Nov 10 20:29:18 +0000 2020,0.0,0.0,1.0,0.0,4
